ordre,x0,x1,x2,x3,x4,y0,y1,y2,etat,solution,chemin_solution,no,no_parent,equation,a,b,c,n,rest,rest2
5,1,8,5,9,1,1,6,3,2,0,0,1407,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+1*1=2(4), 9*3+1*6=0(5), 1*3=0(6)]",,,,0,768741,76
5,1,8,5,9,2,1,6,3,2,0,0,1408,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+2*1=2(4), 9*3+2*6=0(5), 2*3=0(6)]",,,,0,778741,77
5,1,8,5,9,3,1,6,3,2,0,0,1409,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+3*1=2(4), 9*3+3*6=0(5), 3*3=0(6)]",,,,0,788741,78
5,1,8,5,9,4,1,6,3,2,0,0,1410,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+4*1=2(4), 9*3+4*6=0(5), 4*3=0(6)]",,,,0,798741,79
5,1,8,5,9,5,1,6,3,2,0,0,1411,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+5*1=2(4), 9*3+5*6=0(5), 5*3=0(6)]",,,,0,808741,80
5,1,8,5,9,6,1,6,3,2,0,0,1412,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+6*1=2(4), 9*3+6*6=0(5), 6*3=0(6)]",,,,0,818741,81
5,1,8,5,9,7,1,6,3,0,0,0,1413,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+7*1=2(4), 9*3+7*6=0(5), 7*3=0(6)]",,,,0,828741,82
6,1,8,5,9,7,1,6,3,2,0,0,1414,1413,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+7*1=2(4), 9*3+7*6=0(5), 7*3=0(6)]",,,,0,7728741,77
5,1,8,5,9,8,1,6,3,2,0,0,1415,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+8*1=2(4), 9*3+8*6=0(5), 8*3=0(6)]",,,,0,838741,83
5,1,8,5,9,9,1,6,3,2,0,0,1416,1405,"[1*1=1(0), 1*6+8*1=4(1), 1*3+8*6+5*1=7(2), 8*3+5*6+9*1=8(3), 5*3+9*6+9*1=2(4), 9*3+9*6=0(5), 9*3=0(6)]",,,,0,848741,84
3,1,8,4,,,1,6,4,0,0,0,1417,1328,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+x3*1=8(3), 4*4+x3*6+x4*1=2(4), x3*4+x4*6=0(5), x4*4=0(6)]",1,,,8,5741,57
4,1,8,4,0,,1,6,4,2,0,0,1418,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+0*1=8(3), 4*4+0*6+x4*1=2(4), 0*4+x4*6=0(5), x4*4=0(6)]",1,,,2,61741,61
4,1,8,4,1,,1,6,4,2,0,0,1419,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+1*1=8(3), 4*4+1*6+x4*1=2(4), 1*4+x4*6=0(5), x4*4=0(6)]",1,,,2,62741,62
4,1,8,4,2,,1,6,4,2,0,0,1420,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+2*1=8(3), 4*4+2*6+x4*1=2(4), 2*4+x4*6=0(5), x4*4=0(6)]",1,,,2,63741,63
4,1,8,4,3,,1,6,4,2,0,0,1421,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+3*1=8(3), 4*4+3*6+x4*1=2(4), 3*4+x4*6=0(5), x4*4=0(6)]",1,,,2,64741,64
4,1,8,4,4,,1,6,4,2,0,0,1422,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+4*1=8(3), 4*4+4*6+x4*1=2(4), 4*4+x4*6=0(5), x4*4=0(6)]",1,,,2,65741,65
4,1,8,4,5,,1,6,4,2,0,0,1423,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+5*1=8(3), 4*4+5*6+x4*1=2(4), 5*4+x4*6=0(5), x4*4=0(6)]",1,,,2,66741,66
4,1,8,4,6,,1,6,4,2,0,0,1424,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+6*1=8(3), 4*4+6*6+x4*1=2(4), 6*4+x4*6=0(5), x4*4=0(6)]",1,,,2,67741,67
4,1,8,4,7,,1,6,4,0,0,0,1425,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+x4*1=2(4), 7*4+x4*6=0(5), x4*4=0(6)]",1,,,2,68741,68
5,1,8,4,7,0,1,6,4,2,0,0,1426,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+0*1=2(4), 7*4+0*6=0(5), 0*4=0(6)]",,,,0,648741,64
5,1,8,4,7,1,1,6,4,2,0,0,1427,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+1*1=2(4), 7*4+1*6=0(5), 1*4=0(6)]",,,,0,658741,65
5,1,8,4,7,2,1,6,4,2,0,0,1428,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+2*1=2(4), 7*4+2*6=0(5), 2*4=0(6)]",,,,0,668741,66
5,1,8,4,7,3,1,6,4,2,0,0,1429,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+3*1=2(4), 7*4+3*6=0(5), 3*4=0(6)]",,,,0,678741,67
5,1,8,4,7,4,1,6,4,2,0,0,1430,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+4*1=2(4), 7*4+4*6=0(5), 4*4=0(6)]",,,,0,688741,68
5,1,8,4,7,5,1,6,4,2,0,0,1431,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+5*1=2(4), 7*4+5*6=0(5), 5*4=0(6)]",,,,0,698741,69
5,1,8,4,7,6,1,6,4,2,0,0,1432,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+6*1=2(4), 7*4+6*6=0(5), 6*4=0(6)]",,,,0,708741,70
5,1,8,4,7,7,1,6,4,2,0,0,1433,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+7*1=2(4), 7*4+7*6=0(5), 7*4=0(6)]",,,,0,718741,71
5,1,8,4,7,8,1,6,4,0,0,0,1434,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+8*1=2(4), 7*4+8*6=0(5), 8*4=0(6)]",,,,0,728741,72
6,1,8,4,7,8,1,6,4,2,0,0,1435,1434,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+8*1=2(4), 7*4+8*6=0(5), 8*4=0(6)]",,,,0,8328741,83
5,1,8,4,7,9,1,6,4,2,0,0,1436,1425,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+7*1=8(3), 4*4+7*6+9*1=2(4), 7*4+9*6=0(5), 9*4=0(6)]",,,,0,738741,73
4,1,8,4,8,,1,6,4,2,0,0,1437,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+8*1=8(3), 4*4+8*6+x4*1=2(4), 8*4+x4*6=0(5), x4*4=0(6)]",1,,,2,69741,69
4,1,8,4,9,,1,6,4,2,0,0,1438,1417,"[1*1=1(0), 1*6+8*1=4(1), 1*4+8*6+4*1=7(2), 8*4+4*6+9*1=8(3), 4*4+9*6+x4*1=2(4), 9*4+x4*6=0(5), x4*4=0(6)]",1,,,2,70741,70
3,1,8,3,,,1,6,5,0,0,0,1439,1328,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+x3*1=8(3), 3*5+x3*6+x4*1=2(4), x3*5+x4*6=0(5), x4*5=0(6)]",1,,,8,5741,57
4,1,8,3,0,,1,6,5,2,0,0,1440,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+0*1=8(3), 3*5+0*6+x4*1=2(4), 0*5+x4*6=0(5), x4*5=0(6)]",1,,,2,63741,63
4,1,8,3,1,,1,6,5,2,0,0,1441,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+1*1=8(3), 3*5+1*6+x4*1=2(4), 1*5+x4*6=0(5), x4*5=0(6)]",1,,,2,64741,64
4,1,8,3,2,,1,6,5,2,0,0,1442,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+2*1=8(3), 3*5+2*6+x4*1=2(4), 2*5+x4*6=0(5), x4*5=0(6)]",1,,,2,65741,65
4,1,8,3,3,,1,6,5,2,0,0,1443,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+3*1=8(3), 3*5+3*6+x4*1=2(4), 3*5+x4*6=0(5), x4*5=0(6)]",1,,,2,66741,66
4,1,8,3,4,,1,6,5,2,0,0,1444,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+4*1=8(3), 3*5+4*6+x4*1=2(4), 4*5+x4*6=0(5), x4*5=0(6)]",1,,,2,67741,67
4,1,8,3,5,,1,6,5,0,0,0,1445,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+x4*1=2(4), 5*5+x4*6=0(5), x4*5=0(6)]",1,,,2,68741,68
5,1,8,3,5,0,1,6,5,2,0,0,1446,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+0*1=2(4), 5*5+0*6=0(5), 0*5=0(6)]",,,,0,518741,51
5,1,8,3,5,1,1,6,5,0,0,0,1447,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+1*1=2(4), 5*5+1*6=0(5), 1*5=0(6)]",,,,0,528741,52
6,1,8,3,5,1,1,6,5,2,0,0,1448,1447,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+1*1=2(4), 5*5+1*6=0(5), 1*5=0(6)]",,,,0,3628741,36
5,1,8,3,5,2,1,6,5,2,0,0,1449,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+2*1=2(4), 5*5+2*6=0(5), 2*5=0(6)]",,,,0,538741,53
5,1,8,3,5,3,1,6,5,2,0,0,1450,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+3*1=2(4), 5*5+3*6=0(5), 3*5=0(6)]",,,,0,548741,54
5,1,8,3,5,4,1,6,5,2,0,0,1451,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+4*1=2(4), 5*5+4*6=0(5), 4*5=0(6)]",,,,0,558741,55
5,1,8,3,5,5,1,6,5,2,0,0,1452,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+5*1=2(4), 5*5+5*6=0(5), 5*5=0(6)]",,,,0,568741,56
5,1,8,3,5,6,1,6,5,2,0,0,1453,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+6*1=2(4), 5*5+6*6=0(5), 6*5=0(6)]",,,,0,578741,57
5,1,8,3,5,7,1,6,5,2,0,0,1454,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+7*1=2(4), 5*5+7*6=0(5), 7*5=0(6)]",,,,0,588741,58
5,1,8,3,5,8,1,6,5,2,0,0,1455,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+8*1=2(4), 5*5+8*6=0(5), 8*5=0(6)]",,,,0,598741,59
5,1,8,3,5,9,1,6,5,2,0,0,1456,1445,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+5*1=8(3), 3*5+5*6+9*1=2(4), 5*5+9*6=0(5), 9*5=0(6)]",,,,0,608741,60
4,1,8,3,6,,1,6,5,2,0,0,1457,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+6*1=8(3), 3*5+6*6+x4*1=2(4), 6*5+x4*6=0(5), x4*5=0(6)]",1,,,2,69741,69
4,1,8,3,7,,1,6,5,2,0,0,1458,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+7*1=8(3), 3*5+7*6+x4*1=2(4), 7*5+x4*6=0(5), x4*5=0(6)]",1,,,2,70741,70
4,1,8,3,8,,1,6,5,2,0,0,1459,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+8*1=8(3), 3*5+8*6+x4*1=2(4), 8*5+x4*6=0(5), x4*5=0(6)]",1,,,2,71741,71
4,1,8,3,9,,1,6,5,2,0,0,1460,1439,"[1*1=1(0), 1*6+8*1=4(1), 1*5+8*6+3*1=7(2), 8*5+3*6+9*1=8(3), 3*5+9*6+x4*1=2(4), 9*5+x4*6=0(5), x4*5=0(6)]",1,,,2,72741,72
3,1,8,2,,,1,6,6,0,0,0,1461,1328,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+x3*1=8(3), 2*6+x3*6+x4*1=2(4), x3*6+x4*6=0(5), x4*6=0(6)]",1,,,8,5741,57
4,1,8,2,0,,1,6,6,2,0,0,1462,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+0*1=8(3), 2*6+0*6+x4*1=2(4), 0*6+x4*6=0(5), x4*6=0(6)]",1,,,2,65741,65
4,1,8,2,1,,1,6,6,2,0,0,1463,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+1*1=8(3), 2*6+1*6+x4*1=2(4), 1*6+x4*6=0(5), x4*6=0(6)]",1,,,2,66741,66
4,1,8,2,2,,1,6,6,2,0,0,1464,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+2*1=8(3), 2*6+2*6+x4*1=2(4), 2*6+x4*6=0(5), x4*6=0(6)]",1,,,2,67741,67
4,1,8,2,3,,1,6,6,0,0,0,1465,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+x4*1=2(4), 3*6+x4*6=0(5), x4*6=0(6)]",1,,,2,68741,68
5,1,8,2,3,0,1,6,6,2,0,0,1466,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+0*1=2(4), 3*6+0*6=0(5), 0*6=0(6)]",,,,0,368741,36
5,1,8,2,3,1,1,6,6,2,0,0,1467,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+1*1=2(4), 3*6+1*6=0(5), 1*6=0(6)]",,,,0,378741,37
5,1,8,2,3,2,1,6,6,2,0,0,1468,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+2*1=2(4), 3*6+2*6=0(5), 2*6=0(6)]",,,,0,388741,38
5,1,8,2,3,3,1,6,6,2,0,0,1469,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+3*1=2(4), 3*6+3*6=0(5), 3*6=0(6)]",,,,0,398741,39
5,1,8,2,3,4,1,6,6,2,0,0,1470,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+4*1=2(4), 3*6+4*6=0(5), 4*6=0(6)]",,,,0,408741,40
5,1,8,2,3,5,1,6,6,2,0,0,1471,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+5*1=2(4), 3*6+5*6=0(5), 5*6=0(6)]",,,,0,418741,41
5,1,8,2,3,6,1,6,6,0,0,0,1472,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+6*1=2(4), 3*6+6*6=0(5), 6*6=0(6)]",,,,0,428741,42
6,1,8,2,3,6,1,6,6,2,0,0,1473,1472,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+6*1=2(4), 3*6+6*6=0(5), 6*6=0(6)]",,,,0,5828741,58
5,1,8,2,3,7,1,6,6,2,0,0,1474,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+7*1=2(4), 3*6+7*6=0(5), 7*6=0(6)]",,,,0,438741,43
5,1,8,2,3,8,1,6,6,2,0,0,1475,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+8*1=2(4), 3*6+8*6=0(5), 8*6=0(6)]",,,,0,448741,44
5,1,8,2,3,9,1,6,6,2,0,0,1476,1465,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+3*1=8(3), 2*6+3*6+9*1=2(4), 3*6+9*6=0(5), 9*6=0(6)]",,,,0,458741,45
4,1,8,2,4,,1,6,6,2,0,0,1477,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+4*1=8(3), 2*6+4*6+x4*1=2(4), 4*6+x4*6=0(5), x4*6=0(6)]",1,,,2,69741,69
4,1,8,2,5,,1,6,6,2,0,0,1478,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+5*1=8(3), 2*6+5*6+x4*1=2(4), 5*6+x4*6=0(5), x4*6=0(6)]",1,,,2,70741,70
4,1,8,2,6,,1,6,6,2,0,0,1479,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+6*1=8(3), 2*6+6*6+x4*1=2(4), 6*6+x4*6=0(5), x4*6=0(6)]",1,,,2,71741,71
4,1,8,2,7,,1,6,6,2,0,0,1480,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+7*1=8(3), 2*6+7*6+x4*1=2(4), 7*6+x4*6=0(5), x4*6=0(6)]",1,,,2,72741,72
4,1,8,2,8,,1,6,6,2,0,0,1481,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+8*1=8(3), 2*6+8*6+x4*1=2(4), 8*6+x4*6=0(5), x4*6=0(6)]",1,,,2,73741,73
4,1,8,2,9,,1,6,6,2,0,0,1482,1461,"[1*1=1(0), 1*6+8*1=4(1), 1*6+8*6+2*1=7(2), 8*6+2*6+9*1=8(3), 2*6+9*6+x4*1=2(4), 9*6+x4*6=0(5), x4*6=0(6)]",1,,,2,74741,74
3,1,8,1,,,1,6,7,0,0,0,1483,1328,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+x3*1=8(3), 1*7+x3*6+x4*1=2(4), x3*7+x4*6=0(5), x4*7=0(6)]",1,,,8,5741,57
4,1,8,1,0,,1,6,7,2,0,0,1484,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+0*1=8(3), 1*7+0*6+x4*1=2(4), 0*7+x4*6=0(5), x4*7=0(6)]",1,,,2,67741,67
4,1,8,1,1,,1,6,7,0,0,0,1485,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+x4*1=2(4), 1*7+x4*6=0(5), x4*7=0(6)]",1,,,2,68741,68
5,1,8,1,1,0,1,6,7,2,0,0,1486,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+0*1=2(4), 1*7+0*6=0(5), 0*7=0(6)]",,,,0,198741,19
5,1,8,1,1,1,1,6,7,2,0,0,1487,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+1*1=2(4), 1*7+1*6=0(5), 1*7=0(6)]",,,,0,208741,20
5,1,8,1,1,2,1,6,7,2,0,0,1488,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+2*1=2(4), 1*7+2*6=0(5), 2*7=0(6)]",,,,0,218741,21
5,1,8,1,1,3,1,6,7,0,0,0,1489,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+3*1=2(4), 1*7+3*6=0(5), 3*7=0(6)]",,,,0,228741,22
6,1,8,1,1,3,1,6,7,2,0,0,1490,1489,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+3*1=2(4), 1*7+3*6=0(5), 3*7=0(6)]",,,,0,2728741,27
5,1,8,1,1,4,1,6,7,2,0,0,1491,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+4*1=2(4), 1*7+4*6=0(5), 4*7=0(6)]",,,,0,238741,23
5,1,8,1,1,5,1,6,7,2,0,0,1492,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+5*1=2(4), 1*7+5*6=0(5), 5*7=0(6)]",,,,0,248741,24
5,1,8,1,1,6,1,6,7,2,0,0,1493,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+6*1=2(4), 1*7+6*6=0(5), 6*7=0(6)]",,,,0,258741,25
5,1,8,1,1,7,1,6,7,2,0,0,1494,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+7*1=2(4), 1*7+7*6=0(5), 7*7=0(6)]",,,,0,268741,26
5,1,8,1,1,8,1,6,7,2,0,0,1495,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+8*1=2(4), 1*7+8*6=0(5), 8*7=0(6)]",,,,0,278741,27
5,1,8,1,1,9,1,6,7,2,0,0,1496,1485,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+1*1=8(3), 1*7+1*6+9*1=2(4), 1*7+9*6=0(5), 9*7=0(6)]",,,,0,288741,28
4,1,8,1,2,,1,6,7,2,0,0,1497,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+2*1=8(3), 1*7+2*6+x4*1=2(4), 2*7+x4*6=0(5), x4*7=0(6)]",1,,,2,69741,69
4,1,8,1,3,,1,6,7,2,0,0,1498,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+3*1=8(3), 1*7+3*6+x4*1=2(4), 3*7+x4*6=0(5), x4*7=0(6)]",1,,,2,70741,70
4,1,8,1,4,,1,6,7,2,0,0,1499,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+4*1=8(3), 1*7+4*6+x4*1=2(4), 4*7+x4*6=0(5), x4*7=0(6)]",1,,,2,71741,71
4,1,8,1,5,,1,6,7,2,0,0,1500,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+5*1=8(3), 1*7+5*6+x4*1=2(4), 5*7+x4*6=0(5), x4*7=0(6)]",1,,,2,72741,72
4,1,8,1,6,,1,6,7,2,0,0,1501,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+6*1=8(3), 1*7+6*6+x4*1=2(4), 6*7+x4*6=0(5), x4*7=0(6)]",1,,,2,73741,73
4,1,8,1,7,,1,6,7,2,0,0,1502,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+7*1=8(3), 1*7+7*6+x4*1=2(4), 7*7+x4*6=0(5), x4*7=0(6)]",1,,,2,74741,74
4,1,8,1,8,,1,6,7,2,0,0,1503,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+8*1=8(3), 1*7+8*6+x4*1=2(4), 8*7+x4*6=0(5), x4*7=0(6)]",1,,,2,75741,75
4,1,8,1,9,,1,6,7,2,0,0,1504,1483,"[1*1=1(0), 1*6+8*1=4(1), 1*7+8*6+1*1=7(2), 8*7+1*6+9*1=8(3), 1*7+9*6+x4*1=2(4), 9*7+x4*6=0(5), x4*7=0(6)]",1,,,2,76741,76
3,1,8,0,,,1,6,8,0,0,0,1505,1328,"[1*1=1(0), 1*6+8*1=4(1), 1*8+8*6+0*1=7(2), 8*8+0*6+x3*1=8(3), 0*8+x3*6+x4*1=2(4), x3*8+x4*6=0(5), x4*8=0(6)]",1,,,8,5741,57
4,1,8,0,0,,1,6,8,2,0,0,1506,1505,"[1*1=1(0), 1*6+8*1=4(1), 1*8+8*6+0*1=7(2), 8*8+0*6+0*1=8(3), 0*8+0*6+x4*1=2(4), 0*8+x4*6=0(5), x4*8=0(6)]",1,,,2,69741,69
